,sold_at,type,price_total,status,date
2715,2019-06-18 17:00:00,retail_recreational,2586177.4700000184,sale,2019-06-18
2716,2019-06-18 17:00:00,wholesale,6352894.460000005,sale,2019-06-18
2717,2019-06-19 17:00:00,retail_medical,-4.8899999999999935,return,2019-06-19
2718,2019-06-19 17:00:00,retail_medical,388381.5299999991,sale,2019-06-19
2719,2019-06-19 17:00:00,retail_recreational,1622.86,return,2019-06-19
2720,2019-06-19 17:00:00,retail_recreational,2793336.1400000174,sale,2019-06-19
2721,2019-06-19 17:00:00,wholesale,10750089.720000003,sale,2019-06-19
2722,2019-06-20 17:00:00,retail_medical,-623.4200000000001,return,2019-06-20
2723,2019-06-20 17:00:00,retail_medical,467944.52000000747,sale,2019-06-20
2724,2019-06-20 17:00:00,retail_recreational,1917.95,return,2019-06-20
2725,2019-06-20 17:00:00,retail_recreational,3619322.8099999516,sale,2019-06-20
2726,2019-06-20 17:00:00,wholesale,3478737.1100000017,sale,2019-06-20
2727,2019-06-21 17:00:00,retail_medical,102.36999999999999,return,2019-06-21
2728,2019-06-21 17:00:00,retail_medical,430058.8399999983,sale,2019-06-21
2729,2019-06-21 17:00:00,retail_recreational,1751.9,return,2019-06-21
2730,2019-06-21 17:00:00,retail_recreational,2938214.0499999826,sale,2019-06-21
2731,2019-06-21 17:00:00,wholesale,904622.6699999999,sale,2019-06-21
2732,2019-06-22 17:00:00,retail_medical,-150.81000000000003,return,2019-06-22
2733,2019-06-22 17:00:00,retail_medical,357407.08000000106,sale,2019-06-22
2734,2019-06-22 17:00:00,retail_recreational,1482.6100000000001,return,2019-06-22
2735,2019-06-22 17:00:00,retail_recreational,2389939.5699999835,sale,2019-06-22
2736,2019-06-22 17:00:00,wholesale,507414.10000000027,sale,2019-06-22
2737,2019-06-23 17:00:00,retail_medical,-52.86,return,2019-06-23
2738,2019-06-23 17:00:00,retail_medical,312834.6999999971,sale,2019-06-23
2739,2019-06-23 17:00:00,retail_recreational,1708.4399999999994,return,2019-06-23
2740,2019-06-23 17:00:00,retail_recreational,2438541.3300000145,sale,2019-06-23
2741,2019-06-23 17:00:00,wholesale,5641460.800000001,sale,2019-06-23
2742,2019-06-24 17:00:00,retail_medical,-22.000000000000007,return,2019-06-24
2743,2019-06-24 17:00:00,retail_medical,375044.8800000013,sale,2019-06-24
2744,2019-06-24 17:00:00,retail_recreational,1456.5300000000002,return,2019-06-24
2745,2019-06-24 17:00:00,retail_recreational,2507496.3699999913,sale,2019-06-24
2746,2019-06-24 17:00:00,wholesale,7083304.840000004,sale,2019-06-24
2747,2019-06-25 17:00:00,retail_medical,-130.17000000000002,return,2019-06-25
2748,2019-06-25 17:00:00,retail_medical,369014.86000000325,sale,2019-06-25
2749,2019-06-25 17:00:00,retail_recreational,1498.9300000000003,return,2019-06-25
2750,2019-06-25 17:00:00,retail_recreational,2614587.8600000185,sale,2019-06-25
2751,2019-06-25 17:00:00,wholesale,4502101.060000007,sale,2019-06-25
2752,2019-06-26 17:00:00,retail_medical,-156.76999999999998,return,2019-06-26
2753,2019-06-26 17:00:00,retail_medical,371892.5099999974,sale,2019-06-26
2754,2019-06-26 17:00:00,retail_recreational,1682.35,return,2019-06-26
2755,2019-06-26 17:00:00,retail_recreational,2767197.860000006,sale,2019-06-26
2756,2019-06-26 17:00:00,wholesale,5553690.940000005,sale,2019-06-26
2757,2019-06-27 17:00:00,retail_medical,-140.0,return,2019-06-27
2758,2019-06-27 17:00:00,retail_medical,461110.76000001485,sale,2019-06-27
2759,2019-06-27 17:00:00,retail_recreational,1952.3400000000004,return,2019-06-27
2760,2019-06-27 17:00:00,retail_recreational,3752409.7799999043,sale,2019-06-27
2761,2019-06-27 17:00:00,wholesale,5689885.409999994,sale,2019-06-27
2762,2019-06-28 17:00:00,retail_medical,-128.26999999999998,return,2019-06-28
2763,2019-06-28 17:00:00,retail_medical,450540.99000001705,sale,2019-06-28
2764,2019-06-28 17:00:00,retail_recreational,1531.25,return,2019-06-28
2765,2019-06-28 17:00:00,retail_recreational,3084180.960000022,sale,2019-06-28
2766,2019-06-28 17:00:00,wholesale,745751.7100000002,sale,2019-06-28
2767,2019-06-29 17:00:00,retail_medical,-89.61000000000001,return,2019-06-29
2768,2019-06-29 17:00:00,retail_medical,361718.61999999743,sale,2019-06-29
2769,2019-06-29 17:00:00,retail_recreational,2527962.139999977,sale,2019-06-29
2770,2019-06-29 17:00:00,retail_recreational,1228.0400000000002,return,2019-06-29
2771,2019-06-29 17:00:00,wholesale,482988.8699999998,sale,2019-06-29
2772,2019-06-30 17:00:00,retail_medical,-256.4800000000001,return,2019-06-30
2773,2019-06-30 17:00:00,retail_medical,392659.67000000895,sale,2019-06-30
2774,2019-06-30 17:00:00,retail_recreational,1287.72,return,2019-06-30
2775,2019-06-30 17:00:00,retail_recreational,2882588.6199999694,sale,2019-06-30
2776,2019-06-30 17:00:00,wholesale,6209299.049999989,sale,2019-06-30
2777,2019-07-01 17:00:00,retail_medical,-267.1499999999999,return,2019-07-01
2778,2019-07-01 17:00:00,retail_medical,388106.90000000503,sale,2019-07-01
2779,2019-07-01 17:00:00,retail_recreational,1470.34,return,2019-07-01
2780,2019-07-01 17:00:00,retail_recreational,2810611.4499999797,sale,2019-07-01
2781,2019-07-01 17:00:00,wholesale,4337372.989999994,sale,2019-07-01
2782,2019-07-02 17:00:00,retail_medical,64.79999999999995,return,2019-07-02
2783,2019-07-02 17:00:00,retail_medical,513047.79999999376,sale,2019-07-02
2784,2019-07-02 17:00:00,retail_recreational,2126.57,return,2019-07-02
2785,2019-07-02 17:00:00,retail_recreational,3911815.449999891,sale,2019-07-02
2786,2019-07-02 17:00:00,wholesale,5809427.260000003,sale,2019-07-02
2787,2019-07-03 17:00:00,retail_medical,-71.67,return,2019-07-03
2788,2019-07-03 17:00:00,retail_medical,483171.2100000124,sale,2019-07-03
2789,2019-07-03 17:00:00,retail_recreational,1507.11,return,2019-07-03
2790,2019-07-03 17:00:00,retail_recreational,2973220.159999951,sale,2019-07-03
2791,2019-07-03 17:00:00,wholesale,1791930.4299999997,sale,2019-07-03
2792,2019-07-04 17:00:00,retail_medical,40.390000000000015,return,2019-07-04
2793,2019-07-04 17:00:00,retail_medical,379200.80000000785,sale,2019-07-04
2794,2019-07-04 17:00:00,retail_recreational,2219.4300000000003,return,2019-07-04
2795,2019-07-04 17:00:00,retail_recreational,3174155.689999953,sale,2019-07-04
2796,2019-07-04 17:00:00,wholesale,3513068.9299999974,sale,2019-07-04
2797,2019-07-05 17:00:00,retail_medical,-276.36999999999995,return,2019-07-05
2798,2019-07-05 17:00:00,retail_medical,397076.219999997,sale,2019-07-05
2799,2019-07-05 17:00:00,retail_recreational,1778.6200000000001,return,2019-07-05
2800,2019-07-05 17:00:00,retail_recreational,2795712.8899999987,sale,2019-07-05
2801,2019-07-05 17:00:00,wholesale,1304729.0000000002,sale,2019-07-05
2802,2019-07-06 17:00:00,retail_medical,-284.88,return,2019-07-06
2803,2019-07-06 17:00:00,retail_medical,337431.7500000028,sale,2019-07-06
2804,2019-07-06 17:00:00,retail_recreational,1563.82,return,2019-07-06
2805,2019-07-06 17:00:00,retail_recreational,2352625.1900000144,sale,2019-07-06
2806,2019-07-06 17:00:00,wholesale,995102.1700000002,sale,2019-07-06
2807,2019-07-07 17:00:00,retail_medical,-11.810000000000016,return,2019-07-07
2808,2019-07-07 17:00:00,retail_medical,339017.9399999955,sale,2019-07-07
2809,2019-07-07 17:00:00,retail_recreational,1868.3300000000002,return,2019-07-07
2810,2019-07-07 17:00:00,retail_recreational,2496266.9100000267,sale,2019-07-07
2811,2019-07-07 17:00:00,wholesale,12595372.670000004,sale,2019-07-07
2812,2019-07-08 17:00:00,retail_medical,-141.35,return,2019-07-08
2813,2019-07-08 17:00:00,retail_medical,339978.1399999995,sale,2019-07-08
2814,2019-07-08 17:00:00,retail_recreational,1374.1999999999998,return,2019-07-08
2815,2019-07-08 17:00:00,retail_recreational,2428522.530000004,sale,2019-07-08
2816,2019-07-08 17:00:00,wholesale,9655824.849999998,sale,2019-07-08
2817,2019-07-09 17:00:00,retail_medical,-285.56000000000006,return,2019-07-09
2818,2019-07-09 17:00:00,retail_medical,398018.1899999974,sale,2019-07-09
2819,2019-07-09 17:00:00,retail_recreational,1449.7799999999997,return,2019-07-09
2820,2019-07-09 17:00:00,retail_recreational,3140349.8499999386,sale,2019-07-09
2821,2019-07-09 17:00:00,wholesale,6603093.829999996,sale,2019-07-09
2822,2019-07-10 17:00:00,retail_medical,-300.54,return,2019-07-10
2823,2019-07-10 17:00:00,retail_medical,374948.26000000397,sale,2019-07-10
2824,2019-07-10 17:00:00,retail_recreational,1739.2499999999995,return,2019-07-10
2825,2019-07-10 17:00:00,retail_recreational,2695259.959999989,sale,2019-07-10
2826,2019-07-10 17:00:00,wholesale,6965578.980000003,sale,2019-07-10
2827,2019-07-11 17:00:00,retail_medical,-230.88000000000002,return,2019-07-11
2828,2019-07-11 17:00:00,retail_medical,414535.06999999605,sale,2019-07-11
2829,2019-07-11 17:00:00,retail_recreational,1201.1399999999999,return,2019-07-11
2830,2019-07-11 17:00:00,retail_recreational,3480181.789999853,sale,2019-07-11
2831,2019-07-11 17:00:00,wholesale,12359476.260000005,sale,2019-07-11
2832,2019-07-12 17:00:00,retail_medical,-215.89000000000004,return,2019-07-12
2833,2019-07-12 17:00:00,retail_medical,369790.9500000001,sale,2019-07-12
2834,2019-07-12 17:00:00,retail_recreational,1677.3899999999999,return,2019-07-12
2835,2019-07-12 17:00:00,retail_recreational,2967760.5499999523,sale,2019-07-12
2836,2019-06-17 17:00:00,wholesale,1718.3999999999999,return,2019-06-17
2837,2019-06-25 17:00:00,wholesale,19687.0,return,2019-06-25
2838,2019-06-26 17:00:00,wholesale,2300.0,return,2019-06-26
2839,2019-07-01 17:00:00,wholesale,28777.9,return,2019-07-01
2840,2019-07-04 17:00:00,wholesale,17640.199999999997,return,2019-07-04
2841,2019-07-07 17:00:00,wholesale,61591.28,return,2019-07-07
2842,2019-07-08 17:00:00,wholesale,107347.09,return,2019-07-08
2843,2019-07-09 17:00:00,wholesale,105624.10000000002,return,2019-07-09
2844,2019-07-10 17:00:00,wholesale,428612.03,return,2019-07-10
2845,2019-07-11 17:00:00,wholesale,3164720.23,return,2019-07-11
2846,2019-07-12 17:00:00,wholesale,69972.09,return,2019-07-12
2847,2019-07-12 17:00:00,wholesale,1393530.8799999997,sale,2019-07-12
2848,2019-07-13 17:00:00,retail_medical,-164.15000000000003,return,2019-07-13
2849,2019-07-13 17:00:00,retail_medical,138451.7899999997,sale,2019-07-13
2850,2019-07-13 17:00:00,retail_recreational,-7643.669999999997,return,2019-07-13
2851,2019-07-13 17:00:00,retail_recreational,3327894.8400000273,sale,2019-07-13
2852,2019-07-14 17:00:00,retail_medical,-140.89999999999998,return,2019-07-14
2853,2019-07-14 17:00:00,retail_medical,41798.729999999974,sale,2019-07-14
2854,2019-07-14 17:00:00,retail_recreational,-7981.470000000001,return,2019-07-14
2855,2019-07-14 17:00:00,retail_recreational,3681514.980000035,sale,2019-07-14
2856,2019-07-15 17:00:00,retail_medical,-99.96000000000001,return,2019-07-15
2857,2019-07-15 17:00:00,retail_medical,44999.19999999998,sale,2019-07-15
2858,2019-07-15 17:00:00,retail_recreational,-6366.859999999999,return,2019-07-15
2859,2019-07-15 17:00:00,retail_recreational,3264542.179999996,sale,2019-07-15
2860,2019-07-15 17:00:00,wholesale,145814.53999999998,return,2019-07-15
2861,2019-07-15 17:00:00,wholesale,811220.9299999999,sale,2019-07-15
2862,2019-07-02 17:00:00,wholesale,6151.5,return,2019-07-02
2863,2019-07-16 17:00:00,retail_medical,-316.75,return,2019-07-16
2864,2019-07-16 17:00:00,retail_medical,44032.83999999998,sale,2019-07-16
2865,2019-07-16 17:00:00,retail_recreational,-6005.560000000006,return,2019-07-16
2866,2019-07-16 17:00:00,retail_recreational,3048574.030000015,sale,2019-07-16
2867,2019-07-16 17:00:00,wholesale,1836111.0100000005,return,2019-07-16
2868,2019-07-16 17:00:00,wholesale,6126030.450000005,sale,2019-07-16
2869,2019-07-17 17:00:00,retail_medical,-178.91000000000003,return,2019-07-17
2870,2019-07-17 17:00:00,retail_medical,51728.84999999996,sale,2019-07-17
2871,2019-07-17 17:00:00,retail_recreational,-7004.480000000002,return,2019-07-17
2872,2019-07-17 17:00:00,retail_recreational,3109572.929999966,sale,2019-07-17
2873,2019-07-17 17:00:00,wholesale,1856347.01,return,2019-07-17
2874,2019-07-17 17:00:00,wholesale,5381067.679999994,sale,2019-07-17
2875,2019-07-18 17:00:00,retail_medical,54530.80000000002,sale,2019-07-18
2876,2019-07-18 17:00:00,retail_recreational,4251899.189999831,sale,2019-07-18
2877,2019-06-05 17:00:00,wholesale,2456.4,return,2019-06-05
2878,2019-06-23 17:00:00,wholesale,8330.0,return,2019-06-23
2879,2019-06-30 17:00:00,wholesale,9958.369999999999,return,2019-06-30
2880,2019-07-18 17:00:00,retail_medical,-81.33,return,2019-07-18
2881,2019-07-18 17:00:00,retail_recreational,-7584.370000000007,return,2019-07-18
2882,2019-07-18 17:00:00,wholesale,1371638.8199999998,return,2019-07-18
2883,2019-07-18 17:00:00,wholesale,5530856.739999998,sale,2019-07-18
2884,2019-07-19 17:00:00,retail_medical,-98.83,return,2019-07-19
2885,2019-07-19 17:00:00,retail_medical,40590.81999999999,sale,2019-07-19
2886,2019-07-19 17:00:00,retail_recreational,-6150.450000000008,return,2019-07-19
2887,2019-07-19 17:00:00,retail_recreational,3503560.0799999475,sale,2019-07-19
2888,2019-07-19 17:00:00,wholesale,84944.7,return,2019-07-19
2889,2019-07-19 17:00:00,wholesale,649047.7199999999,sale,2019-07-19
2890,2019-07-20 17:00:00,retail_medical,-154.93,return,2019-07-20
2891,2019-07-20 17:00:00,retail_medical,41594.42999999995,sale,2019-07-20
2892,2019-07-20 17:00:00,retail_recreational,-4759.699999999997,return,2019-07-20
2893,2019-07-20 17:00:00,retail_recreational,2799319.9199999743,sale,2019-07-20
2894,2019-07-20 17:00:00,wholesale,74488.23,return,2019-07-20
2895,2019-07-20 17:00:00,wholesale,753543.3399999999,sale,2019-07-20
2896,2019-07-21 17:00:00,retail_medical,41562.64000000002,sale,2019-07-21
2897,2019-07-21 17:00:00,retail_recreational,2798550.0500000333,sale,2019-07-21
2898,2018-03-06 16:00:00,wholesale,1717.5,return,2018-03-06
2899,2018-03-19 17:00:00,wholesale,38823.46,return,2018-03-19
2900,2018-04-27 17:00:00,wholesale,1.0,return,2018-04-27
2901,2018-06-24 17:00:00,wholesale,27725.0,return,2018-06-24
2902,2018-07-16 17:00:00,wholesale,2338.35,return,2018-07-16
2903,2018-08-13 17:00:00,wholesale,2961.55,return,2018-08-13
2904,2018-09-02 17:00:00,wholesale,16450.0,return,2018-09-02
2905,2018-09-25 17:00:00,wholesale,55512.0,return,2018-09-25
2906,2018-10-31 17:00:00,wholesale,8617.5,return,2018-10-31
2907,2018-11-19 16:00:00,wholesale,21598.4,return,2018-11-19
2908,2019-02-12 16:00:00,wholesale,6259.5,return,2019-02-12
2909,2019-05-12 17:00:00,wholesale,10022.0,return,2019-05-12
2910,2019-06-27 17:00:00,wholesale,9081.05,return,2019-06-27
2911,2019-07-21 17:00:00,retail_medical,7.960000000000008,return,2019-07-21
2912,2019-07-21 17:00:00,retail_recreational,-5979.150000000009,return,2019-07-21
2913,2019-07-21 17:00:00,wholesale,1049110.88,return,2019-07-21
2914,2019-07-21 17:00:00,wholesale,4399487.380000002,sale,2019-07-21
2915,2019-07-22 17:00:00,retail_medical,-117.53,return,2019-07-22
2916,2019-07-22 17:00:00,retail_medical,40015.61999999999,sale,2019-07-22
2917,2019-07-22 17:00:00,retail_recreational,-33179.15,return,2019-07-22
2918,2019-07-22 17:00:00,retail_recreational,2839976.2300000037,sale,2019-07-22
2919,2019-07-22 17:00:00,wholesale,1072656.37,return,2019-07-22
2920,2019-07-22 17:00:00,wholesale,4487390.959999998,sale,2019-07-22
2921,2019-07-23 17:00:00,retail_medical,-94.28000000000002,return,2019-07-23
2922,2019-07-23 17:00:00,retail_medical,43083.34999999997,sale,2019-07-23
2923,2019-07-23 17:00:00,retail_recreational,-6184.51,return,2019-07-23
2924,2019-07-23 17:00:00,retail_recreational,3003413.960000018,sale,2019-07-23
2925,2019-07-23 17:00:00,wholesale,1121066.0799999998,return,2019-07-23
2926,2019-07-23 17:00:00,wholesale,4675705.879999998,sale,2019-07-23
2927,2019-07-24 17:00:00,retail_medical,-40.31999999999999,return,2019-07-24
2928,2019-07-24 17:00:00,retail_medical,50220.24999999997,sale,2019-07-24
2929,2019-07-24 17:00:00,retail_recreational,-6863.160000000004,return,2019-07-24
2930,2019-07-24 17:00:00,retail_recreational,3228240.4599999688,sale,2019-07-24
2931,2019-07-24 17:00:00,wholesale,1354193.79,return,2019-07-24
2932,2019-07-24 17:00:00,wholesale,3725542.4999999995,sale,2019-07-24
2933,2019-01-22 16:00:00,wholesale,1448.92,return,2019-01-22
2934,2019-07-25 17:00:00,retail_medical,-44.08999999999999,return,2019-07-25
2935,2019-07-25 17:00:00,retail_medical,57491.70999999996,sale,2019-07-25
2936,2019-07-25 17:00:00,retail_recreational,-8956.080000000009,return,2019-07-25
2937,2019-07-25 17:00:00,retail_recreational,4127102.06999983,sale,2019-07-25
2938,2019-07-25 17:00:00,wholesale,2212006.0299999993,return,2019-07-25
2939,2019-07-25 17:00:00,wholesale,5890382.470000003,sale,2019-07-25
2940,2019-07-26 17:00:00,retail_medical,47137.439999999944,sale,2019-07-26
2941,2019-07-26 17:00:00,retail_recreational,-8195.080000000002,return,2019-07-26
2942,2019-07-26 17:00:00,retail_recreational,3434012.6900000093,sale,2019-07-26
2943,2019-07-26 17:00:00,wholesale,41615.14,return,2019-07-26
2944,2019-07-26 17:00:00,wholesale,579683.6299999999,sale,2019-07-26
2945,2019-06-11 17:00:00,wholesale,820.28,return,2019-06-11
2946,2019-07-26 17:00:00,retail_medical,-200.85,return,2019-07-26
2947,2019-07-27 17:00:00,retail_medical,6.770000000000007,return,2019-07-27
2948,2019-07-27 17:00:00,retail_medical,39054.42999999999,sale,2019-07-27
2949,2019-07-27 17:00:00,retail_recreational,-6637.379999999995,return,2019-07-27
2950,2019-07-27 17:00:00,retail_recreational,2796745.790000029,sale,2019-07-27
2951,2019-07-27 17:00:00,wholesale,195184.15000000002,return,2019-07-27
2952,2019-07-27 17:00:00,wholesale,835764.0800000005,sale,2019-07-27
2953,2019-07-28 17:00:00,retail_medical,218.69999999999996,return,2019-07-28
2954,2019-07-28 17:00:00,retail_medical,42491.94999999998,sale,2019-07-28
2955,2019-07-28 17:00:00,retail_recreational,-5676.820000000006,return,2019-07-28
2956,2019-07-28 17:00:00,retail_recreational,2774567.480000006,sale,2019-07-28
2957,2019-07-28 17:00:00,wholesale,1049141.7100000002,return,2019-07-28
2958,2019-07-28 17:00:00,wholesale,4911131.369999999,sale,2019-07-28
2959,2019-07-29 17:00:00,retail_medical,37753.72000000001,sale,2019-07-29
2960,2019-07-29 17:00:00,retail_recreational,-5930.5400000000045,return,2019-07-29
2961,2019-07-29 17:00:00,retail_recreational,2801783.200000024,sale,2019-07-29
2962,2018-12-27 16:00:00,wholesale,300.0,return,2018-12-27
2963,2019-05-31 17:00:00,wholesale,4480.0,return,2019-05-31
2964,2019-07-29 17:00:00,retail_medical,-45.65000000000002,return,2019-07-29
2965,2019-07-29 17:00:00,wholesale,1025971.8700000007,return,2019-07-29
2966,2019-07-29 17:00:00,wholesale,4583158.160000001,sale,2019-07-29
2967,2019-07-30 17:00:00,retail_medical,99.26999999999997,return,2019-07-30
2968,2019-07-30 17:00:00,retail_medical,52222.99000000005,sale,2019-07-30
2969,2019-07-30 17:00:00,retail_recreational,-7799.089999999994,return,2019-07-30
2970,2019-07-30 17:00:00,retail_recreational,3281184.729999956,sale,2019-07-30
2971,2019-07-30 17:00:00,wholesale,1238847.2999999998,return,2019-07-30
2972,2019-07-30 17:00:00,wholesale,5023874.509999998,sale,2019-07-30
2973,2019-07-31 17:00:00,retail_medical,-96.92999999999999,return,2019-07-31
2974,2019-07-31 17:00:00,retail_medical,57479.97999999999,sale,2019-07-31
2975,2019-07-31 17:00:00,retail_recreational,-8514.390000000003,return,2019-07-31
2976,2019-07-31 17:00:00,retail_recreational,3708273.970000011,sale,2019-07-31
2977,2019-07-31 17:00:00,wholesale,754337.5200000003,return,2019-07-31
2978,2019-07-31 17:00:00,wholesale,3161160.6599999983,sale,2019-07-31
2979,2019-06-02 17:00:00,wholesale,3660.0,return,2019-06-02
2980,2019-06-20 17:00:00,wholesale,20950.0,return,2019-06-20
2981,2019-08-01 17:00:00,retail_medical,-155.86999999999998,return,2019-08-01
2982,2019-08-01 17:00:00,retail_medical,62016.63999999999,sale,2019-08-01
2983,2019-08-01 17:00:00,retail_recreational,-10105.479999999989,return,2019-08-01
2984,2019-08-01 17:00:00,retail_recreational,4630538.369999774,sale,2019-08-01
2985,2019-08-01 17:00:00,wholesale,1075358.5199999998,return,2019-08-01
2986,2019-08-01 17:00:00,wholesale,2773016.690000001,sale,2019-08-01
2987,2019-08-02 17:00:00,retail_medical,41.89,return,2019-08-02
2988,2019-08-02 17:00:00,retail_medical,53588.810000000034,sale,2019-08-02
2989,2019-08-02 17:00:00,retail_recreational,-10439.18000000001,return,2019-08-02
2990,2019-08-02 17:00:00,retail_recreational,3671152.359999876,sale,2019-08-02
2991,2019-08-02 17:00:00,wholesale,206318.86,return,2019-08-02
2992,2019-08-02 17:00:00,wholesale,777957.4500000001,sale,2019-08-02
2993,2019-08-03 17:00:00,retail_medical,37138.34999999999,sale,2019-08-03
2994,2019-08-03 17:00:00,retail_recreational,-8209.089999999997,return,2019-08-03
2995,2019-08-03 17:00:00,retail_recreational,2870045.2099999846,sale,2019-08-03
2996,2018-04-04 17:00:00,wholesale,900.0,return,2018-04-04
2997,2019-08-03 17:00:00,retail_medical,-283.15000000000003,return,2019-08-03
2998,2019-08-03 17:00:00,wholesale,74807.75,return,2019-08-03
2999,2019-08-03 17:00:00,wholesale,560389.2399999998,sale,2019-08-03
3000,2019-08-04 17:00:00,retail_medical,-70.53999999999999,return,2019-08-04
3001,2019-08-04 17:00:00,retail_medical,44525.47000000003,sale,2019-08-04
3002,2019-08-04 17:00:00,retail_recreational,-7911.989999999996,return,2019-08-04
3003,2019-08-04 17:00:00,retail_recreational,3083791.810000016,sale,2019-08-04
3004,2019-08-04 17:00:00,wholesale,1040054.9399999998,return,2019-08-04
3005,2019-08-04 17:00:00,wholesale,4101518.1300000004,sale,2019-08-04
3006,2019-08-05 17:00:00,retail_medical,-14.280000000000001,return,2019-08-05
3007,2019-08-05 17:00:00,retail_medical,41671.54,sale,2019-08-05
3008,2019-08-05 17:00:00,retail_recreational,-5143.470000000003,return,2019-08-05
3009,2019-08-05 17:00:00,retail_recreational,2915893.7699999907,sale,2019-08-05
3010,2019-08-05 17:00:00,wholesale,955570.6900000004,return,2019-08-05
3011,2019-08-05 17:00:00,wholesale,4392379.82,sale,2019-08-05
3012,2019-08-06 17:00:00,retail_medical,-72.39,return,2019-08-06
3013,2019-08-06 17:00:00,retail_medical,45678.52999999999,sale,2019-08-06
3014,2019-08-06 17:00:00,retail_recreational,-83293.65,return,2019-08-06
3015,2019-08-06 17:00:00,retail_recreational,3095884.540000004,sale,2019-08-06
3016,2019-08-06 17:00:00,wholesale,1923467.6799999995,return,2019-08-06
3017,2019-08-06 17:00:00,wholesale,5693802.640000002,sale,2019-08-06
3018,2019-08-07 17:00:00,retail_medical,-167.57,return,2019-08-07
3019,2019-08-07 17:00:00,retail_medical,52858.42,sale,2019-08-07
3020,2019-08-07 17:00:00,retail_recreational,-6458.130000000004,return,2019-08-07
3021,2019-08-07 17:00:00,retail_recreational,3272984.869999898,sale,2019-08-07
3022,2019-08-07 17:00:00,wholesale,984481.0900000001,return,2019-08-07
3023,2019-08-07 17:00:00,wholesale,4168785.009999998,sale,2019-08-07
3024,2019-08-08 17:00:00,retail_medical,-291.71,return,2019-08-08
3025,2019-08-08 17:00:00,retail_medical,60792.85000000002,sale,2019-08-08
3026,2019-08-08 17:00:00,retail_recreational,-9369.970000000007,return,2019-08-08
3027,2019-08-08 17:00:00,retail_recreational,4325073.639999862,sale,2019-08-08
3028,2019-08-08 17:00:00,wholesale,1114662.14,return,2019-08-08
3029,2019-08-08 17:00:00,wholesale,3562299.620000001,sale,2019-08-08
3030,2019-08-09 17:00:00,retail_medical,49450.05000000001,sale,2019-08-09
3031,2019-08-09 17:00:00,retail_recreational,-80049.25,return,2019-08-09
3032,2019-08-09 17:00:00,retail_recreational,3547815.439999986,sale,2019-08-09
3033,2019-08-09 17:00:00,wholesale,86594.9,return,2019-08-09
3034,2019-08-09 17:00:00,wholesale,700694.6799999999,sale,2019-08-09
3035,2018-09-30 17:00:00,wholesale,305.0,return,2018-09-30
3036,2018-10-01 17:00:00,wholesale,15230.5,return,2018-10-01
3037,2018-10-07 17:00:00,wholesale,1062.5,return,2018-10-07
3038,2019-02-20 16:00:00,wholesale,7160.1,return,2019-02-20
3039,2019-06-10 17:00:00,wholesale,462.86,return,2019-06-10
3040,2019-08-09 17:00:00,retail_medical,-35.42,return,2019-08-09
3041,2019-08-10 17:00:00,retail_medical,-53.870000000000005,return,2019-08-10
3042,2019-08-10 17:00:00,retail_medical,39284.27999999996,sale,2019-08-10
3043,2019-08-10 17:00:00,retail_recreational,-61794.39000000002,return,2019-08-10
3044,2019-08-10 17:00:00,retail_recreational,2966170.499999948,sale,2019-08-10
3045,2019-08-10 17:00:00,wholesale,259552.72999999992,return,2019-08-10
3046,2019-08-10 17:00:00,wholesale,604421.0299999999,sale,2019-08-10
3047,2019-08-11 17:00:00,retail_medical,-258.99999999999994,return,2019-08-11
3048,2019-08-11 17:00:00,retail_medical,45485.84,sale,2019-08-11
3049,2019-08-11 17:00:00,retail_recreational,-5835.920000000001,return,2019-08-11
3050,2019-08-11 17:00:00,retail_recreational,2860477.889999997,sale,2019-08-11
3051,2019-08-11 17:00:00,wholesale,1168954.96,return,2019-08-11
3052,2019-08-11 17:00:00,wholesale,4272194.050000002,sale,2019-08-11
3053,2019-08-12 17:00:00,retail_medical,-1.4100000000000108,return,2019-08-12
3054,2019-08-12 17:00:00,retail_medical,41013.1,sale,2019-08-12
3055,2019-08-12 17:00:00,retail_recreational,-63833.59,return,2019-08-12
3056,2019-08-12 17:00:00,retail_recreational,2881250.3999999953,sale,2019-08-12
3057,2019-08-12 17:00:00,wholesale,651970.2000000001,return,2019-08-12
3058,2019-08-12 17:00:00,wholesale,4016715.099999999,sale,2019-08-12
3059,2019-08-13 17:00:00,retail_medical,44492.40999999998,sale,2019-08-13
3060,2019-08-13 17:00:00,retail_recreational,-8065.460000000004,return,2019-08-13
3061,2019-08-13 17:00:00,retail_recreational,3063459.399999926,sale,2019-08-13
3062,2018-03-22 17:00:00,wholesale,9521.400000000001,return,2018-03-22
3063,2019-08-13 17:00:00,retail_medical,-289.22,return,2019-08-13
3064,2019-08-13 17:00:00,wholesale,1146507.3499999999,return,2019-08-13
3065,2019-08-13 17:00:00,wholesale,4754005.620000002,sale,2019-08-13
3066,2019-08-14 17:00:00,retail_medical,-182.78000000000003,return,2019-08-14
3067,2019-08-14 17:00:00,retail_medical,51696.41,sale,2019-08-14
3068,2019-08-14 17:00:00,retail_recreational,-8103.319999999997,return,2019-08-14
3069,2019-08-14 17:00:00,retail_recreational,3365333.8599999063,sale,2019-08-14
3070,2019-08-14 17:00:00,wholesale,1015220.1099999999,return,2019-08-14
3071,2019-08-14 17:00:00,wholesale,4622070.4399999995,sale,2019-08-14
