status,date,type,price_total,status
sale,2020-02-16,retail_recreational,2766434.269999935,
return,2020-02-16,wholesale,596047.1499999998,
sale,2020-02-16,wholesale,3627524.3600000027,
return,2020-02-17,retail_medical,-141.35000000000002,
sale,2020-02-17,retail_medical,39835.35,
return,2020-02-17,retail_recreational,-5313.180000000002,
sale,2020-02-17,retail_recreational,2848867.129999986,
return,2020-02-17,wholesale,776071.26,
sale,2020-02-17,wholesale,4305773.81,
sale,2020-02-18,retail_medical,40190.87,
return,2020-02-18,retail_recreational,-4978.170000000004,
sale,2020-02-18,retail_recreational,3040585.0199999264,
return,2020-02-18,retail_medical,-188.99,
return,2020-02-18,wholesale,826473.3200000003,
sale,2020-02-18,wholesale,4514288.929999995,
return,2020-02-19,retail_medical,69.37,
sale,2020-02-19,retail_medical,46084.86999999999,
return,2020-02-19,retail_recreational,-6959.610000000002,
sale,2020-02-19,retail_recreational,3353940.229999922,
return,2020-02-19,wholesale,541430.4899999999,
sale,2020-02-19,wholesale,3283735.4500000044,
return,2020-02-20,retail_medical,-226.73,
sale,2020-02-20,retail_medical,53263.87999999999,
return,2020-02-20,retail_recreational,-6594.770000000002,
sale,2020-02-20,retail_recreational,4217648.850000013,
return,2020-02-20,wholesale,688437.2600000002,
sale,2020-02-20,wholesale,3191021.2699999986,
sale,2020-02-21,retail_recreational,3596972.799999876,
return,2020-02-21,retail_medical,39.22,
sale,2020-02-21,retail_medical,43155.389999999985,
return,2020-02-21,retail_recreational,-6535.920000000003,
return,2020-02-21,wholesale,189022.66,
sale,2020-02-21,wholesale,1184737.9499999995,
return,2020-02-22,retail_medical,-94.94,
sale,2020-02-22,retail_medical,34754.47999999998,
return,2020-02-22,retail_recreational,-4648.0700000000015,
sale,2020-02-22,retail_recreational,2893419.2699999744,
return,2020-02-22,wholesale,76257.3,
sale,2020-02-22,wholesale,508633.31000000006,
return,2020-02-23,retail_medical,-15.71,
sale,2020-02-23,retail_medical,42694.769999999975,
return,2020-02-23,retail_recreational,-6727.960000000003,
sale,2020-02-23,retail_recreational,2888654.029999972,
return,2020-02-23,wholesale,551388.5700000001,
sale,2020-02-23,wholesale,4171102.9300000016,
return,2019-06-19,wholesale,10850.2,
return,2020-02-24,retail_medical,-107.95,
sale,2020-02-24,retail_medical,44784.570000000014,
return,2020-02-24,retail_recreational,-6290.469999999999,
sale,2020-02-24,retail_recreational,3087971.4799999446,
return,2020-02-24,wholesale,891762.82,
sale,2020-02-24,wholesale,4766650.190000004,
return,2020-02-25,retail_medical,-38.95,
sale,2020-02-25,retail_medical,48200.890000000014,
return,2020-02-25,retail_recreational,-6042.499999999994,
sale,2020-02-25,retail_recreational,3489101.5899998513,
return,2020-02-25,wholesale,680829.5399999998,
sale,2020-02-25,wholesale,4288824.599999999,
return,2020-02-26,retail_medical,-77.18999999999997,
sale,2020-02-26,retail_medical,47891.38999999998,
return,2020-02-26,retail_recreational,-5239.319999999999,
sale,2020-02-26,retail_recreational,3442602.2199999983,
return,2020-02-26,wholesale,970026.7200000001,
sale,2020-02-26,wholesale,4091118.5799999963,
sale,2020-02-27,retail_medical,65521.62999999998,
sale,2020-02-27,retail_recreational,4649289.419999829,
return,2020-02-27,retail_medical,-159.9,
return,2020-02-27,retail_recreational,-8584.0,
return,2020-02-27,wholesale,682264.91,
sale,2020-02-27,wholesale,3609118.07,
return,2020-02-28,retail_medical,-8.330000000000005,
sale,2020-02-28,retail_medical,57772.52999999992,
return,2020-02-28,retail_recreational,-7744.169999999998,
sale,2020-02-28,retail_recreational,4099626.4699998703,
return,2020-02-28,wholesale,62919.94999999998,
sale,2020-02-28,wholesale,665422.4300000002,
sale,2020-02-29,retail_medical,36678.92,
return,2020-02-29,retail_recreational,-6609.050000000005,
sale,2020-02-29,retail_recreational,3290758.879999969,
return,2020-02-29,wholesale,98030.77,
sale,2020-02-29,wholesale,571330.4,
return,2018-06-06,wholesale,6960.0,
return,2018-07-24,wholesale,19371.2,
return,2018-07-26,wholesale,720.0,
return,2018-10-22,wholesale,760.0,
return,2018-11-30,wholesale,15039.96,
return,2019-05-01,wholesale,645.0,
return,2019-05-05,wholesale,1648.0,
return,2019-05-18,wholesale,1000.0,
return,2020-02-29,retail_medical,-55.120000000000005,
return,2020-03-01,retail_medical,-29.179999999999993,
sale,2020-03-01,retail_medical,47130.89000000003,
return,2020-03-01,retail_recreational,-6217.180000000005,
sale,2020-03-01,retail_recreational,3080306.279999916,
return,2020-03-01,wholesale,1069405.6400000001,
sale,2020-03-01,wholesale,4401995.259999997,
return,2020-03-02,retail_medical,304.75,
sale,2020-03-02,retail_medical,51580.87000000001,
return,2020-03-02,retail_recreational,-5605.539999999995,
sale,2020-03-02,retail_recreational,3364102.1299998327,
return,2020-03-02,wholesale,884859.3400000001,
sale,2020-03-02,wholesale,4426943.070000002,
return,2020-03-03,retail_medical,61.25,
sale,2020-03-03,retail_medical,47323.589999999975,
return,2020-03-03,retail_recreational,-6659.030000000004,
sale,2020-03-03,retail_recreational,3302244.809999998,
return,2020-03-03,wholesale,1033215.1499999999,
sale,2020-03-03,wholesale,4972057.84,
sale,2020-03-04,retail_medical,46661.47999999997,
return,2020-03-04,retail_recreational,-5718.58,
sale,2020-03-04,retail_recreational,3415649.4199998747,
return,2019-04-27,wholesale,1730.0,
return,2020-03-04,retail_medical,-121.26,
return,2020-03-04,wholesale,1110926.6300000004,
sale,2020-03-04,wholesale,4349001.439999996,
return,2020-03-05,retail_medical,-24.7,
sale,2020-03-05,retail_medical,54497.15999999992,
return,2020-03-05,retail_recreational,-7869.669999999997,
sale,2020-03-05,retail_recreational,4430519.829999928,
return,2020-03-05,wholesale,588912.4000000001,
sale,2020-03-05,wholesale,3056410.379999998,
return,2020-03-06,retail_medical,78.34,
sale,2020-03-06,retail_medical,50863.299999999996,
return,2020-03-06,retail_recreational,-5723.520000000001,
sale,2020-03-06,retail_recreational,3741073.3899999466,
return,2020-03-06,wholesale,57100.08,
sale,2020-03-06,wholesale,700441.3099999998,
sale,2020-03-07,retail_medical,30355.179999999986,
return,2020-03-07,retail_recreational,-5976.410000000003,
sale,2020-03-07,retail_recreational,3040755.30999988,
return,2018-05-20,wholesale,2923.7,
return,2020-03-07,retail_medical,-59.150000000000006,
return,2020-03-07,wholesale,135813.05,
sale,2020-03-07,wholesale,778589.9800000006,
return,2020-03-08,retail_medical,2.200000000000003,
sale,2020-03-08,retail_medical,39356.70999999998,
return,2020-03-08,retail_recreational,-5958.439999999998,
sale,2020-03-08,retail_recreational,2966881.139999904,
return,2020-03-08,wholesale,907188.72,
sale,2020-03-08,wholesale,4245732.030000003,
return,2020-03-09,retail_medical,-2.580000000000002,
sale,2020-03-09,retail_medical,45472.24999999998,
return,2020-03-09,retail_recreational,-6225.71,
sale,2020-03-09,retail_recreational,3143948.40999987,
return,2020-03-09,wholesale,1102906.12,
sale,2020-03-09,wholesale,4981730.510000004,
sale,2020-03-10,retail_medical,46702.939999999995,
return,2020-03-10,retail_recreational,-5771.739999999994,
sale,2020-03-10,retail_recreational,3405837.2099999003,
return,2020-03-10,wholesale,750324.5799999998,
sale,2020-03-10,wholesale,4159243.5699999975,
return,2020-03-10,retail_medical,-74.97,
return,2020-03-11,retail_medical,-7.949999999999996,
sale,2020-03-11,retail_medical,56620.49999999999,
return,2020-03-11,retail_recreational,-6359.740000000003,
sale,2020-03-11,retail_recreational,3864238.079999744,
return,2020-03-11,wholesale,866186.7799999997,
sale,2020-03-11,wholesale,4013069.73,
return,2020-03-12,retail_medical,-103.59,
sale,2020-03-12,retail_medical,76938.41,
return,2020-03-12,retail_recreational,-22342.93,
sale,2020-03-12,retail_recreational,5625012.959999924,
return,2020-03-12,wholesale,559173.86,
sale,2020-03-12,wholesale,3127625.069999999,
sale,2020-03-13,retail_medical,60605.680000000044,
return,2020-03-13,retail_recreational,-8905.430000000006,
sale,2020-03-13,retail_recreational,4308652.58999978,
return,2019-03-13,wholesale,4720.0,
return,2020-03-13,wholesale,95991.14,
sale,2020-03-13,wholesale,711784.8600000002,
return,2020-03-14,retail_medical,-6.85,
sale,2020-03-14,retail_medical,46380.03000000004,
return,2020-03-14,retail_recreational,-6277.080000000002,
sale,2020-03-14,retail_recreational,3968801.2399998214,
return,2020-03-14,wholesale,181684.89000000004,
sale,2020-03-14,wholesale,695749.4799999997,
return,2020-03-15,retail_medical,-14.47999999999999,
sale,2020-03-15,retail_medical,85753.62000000001,
return,2020-03-15,retail_recreational,-11197.189999999999,
sale,2020-03-15,retail_recreational,5871986.249999908,
return,2020-03-15,wholesale,943292.4799999999,
sale,2020-03-15,wholesale,4599277.379999998,
sale,2020-03-16,retail_medical,64114.86999999998,
return,2020-03-16,retail_recreational,-6538.480000000006,
sale,2020-03-16,retail_recreational,4661946.2699998375,
return,2020-03-16,wholesale,2843878.6500000013,
sale,2020-03-16,wholesale,6990155.100000002,
return,2018-04-05,wholesale,3284.44,
return,2019-04-18,wholesale,105.0,
return,2020-03-13,retail_medical,-32.32,
return,2020-03-16,retail_medical,-137.91000000000003,
return,2020-03-17,retail_medical,-115.91999999999999,
sale,2020-03-17,retail_medical,65708.05000000003,
return,2020-03-17,retail_recreational,-7967.009999999997,
sale,2020-03-17,retail_recreational,4551622.4999998445,
return,2020-03-17,wholesale,734109.5600000002,
sale,2020-03-17,wholesale,4942304.600000009,
return,2020-03-18,retail_medical,17.86,
sale,2020-03-18,retail_medical,59282.53999999998,
return,2020-03-18,retail_recreational,-7671.759999999997,
sale,2020-03-18,retail_recreational,4084372.729999902,
return,2020-03-18,wholesale,1152332.77,
sale,2020-03-18,wholesale,5215994.4,
return,2020-03-19,retail_medical,-145.96999999999997,
sale,2020-03-19,retail_medical,82548.07999999999,
return,2020-03-19,retail_recreational,-9822.139999999998,
sale,2020-03-19,retail_recreational,6148000.299999915,
return,2020-03-19,wholesale,696610.41,
sale,2020-03-19,wholesale,4145486.9399999985,
return,2020-03-20,retail_medical,-186.95999999999998,
sale,2020-03-20,retail_medical,51439.33000000002,
return,2020-03-20,retail_recreational,-5958.240000000004,
sale,2020-03-20,retail_recreational,4119871.5499998787,
return,2020-03-20,wholesale,127081.09,
sale,2020-03-20,wholesale,1126087.4799999997,
return,2020-03-21,retail_medical,-46.699999999999996,
sale,2020-03-21,retail_medical,39378.13999999998,
return,2020-03-21,retail_recreational,-57585.31,
sale,2020-03-21,retail_recreational,3202586.7799999597,
return,2020-03-21,wholesale,362725.47,
sale,2020-03-21,wholesale,1100664.3899999994,
return,2020-03-22,retail_medical,-53.44,
sale,2020-03-22,retail_medical,60160.67999999999,
return,2020-03-22,retail_recreational,-7675.900000000005,
sale,2020-03-22,retail_recreational,4835294.090000021,
return,2020-03-22,wholesale,957202.0900000001,
sale,2020-03-22,wholesale,5215264.679999998,
sale,2020-03-23,retail_recreational,4442396.349999767,
return,2020-03-23,retail_medical,65.86000000000001,
sale,2020-03-23,retail_medical,57579.49000000003,
return,2020-03-23,retail_recreational,-7414.929999999999,
return,2020-03-23,wholesale,850581.6800000002,
sale,2020-03-23,wholesale,4847097.19,
return,2020-03-24,retail_medical,-49.29,
sale,2020-03-24,retail_medical,51463.32000000005,
return,2020-03-24,retail_recreational,-7787.800000000005,
sale,2020-03-24,retail_recreational,3292706.369999966,
return,2020-03-24,wholesale,772004.8999999998,
sale,2020-03-24,wholesale,5036707.790000001,
return,2020-03-25,retail_medical,-3.039999999999999,
sale,2020-03-25,retail_medical,38024.869999999995,
return,2020-03-25,retail_recreational,-5951.669999999998,
sale,2020-03-25,retail_recreational,2819559.779999958,
return,2020-03-25,wholesale,998237.0199999999,
sale,2020-03-25,wholesale,4555283.480000005,
sale,2020-03-26,retail_medical,48151.13999999999,
return,2020-03-26,retail_recreational,-5187.419999999996,
sale,2020-03-26,retail_recreational,3670246.4099999503,
return,2020-03-26,wholesale,1080194.0599999998,
sale,2020-03-26,wholesale,4358613.76,
return,2020-03-26,retail_medical,-46.900000000000006,
return,2020-03-27,retail_medical,-267.4,
sale,2020-03-27,retail_medical,38881.529999999984,
return,2020-03-27,retail_recreational,-7035.0900000000065,
sale,2020-03-27,retail_recreational,3169619.4999999222,
return,2020-03-27,wholesale,74789.81,
sale,2020-03-27,wholesale,837775.7299999997,
return,2020-03-28,retail_medical,-269.37,
sale,2020-03-28,retail_medical,33283.75999999999,
return,2020-03-28,retail_recreational,-5205.02,
sale,2020-03-28,retail_recreational,2620145.5299999695,
return,2020-03-28,wholesale,97342.18,
sale,2020-03-28,wholesale,773821.6599999999,
return,2020-03-29,retail_medical,136.20000000000002,
sale,2020-03-29,retail_medical,41661.15999999996,
return,2020-03-29,retail_recreational,-5254.900000000003,
sale,2020-03-29,retail_recreational,2886804.7399999676,
return,2020-03-29,wholesale,978080.6399999999,
sale,2020-03-29,wholesale,5196679.090000001,
sale,2020-03-30,retail_medical,40425.670000000035,
return,2020-03-30,retail_recreational,-7864.869999999994,
sale,2020-03-30,retail_recreational,3294867.919999968,
sale,2020-03-30,wholesale,4751601.840000002,
return,2020-03-30,retail_medical,-213.98,
return,2020-03-30,wholesale,865016.0299999999,
return,2020-03-31,retail_medical,-96.03,
sale,2020-03-31,retail_medical,64336.90000000005,
return,2020-03-31,retail_recreational,-6466.870000000001,
sale,2020-03-31,retail_recreational,3968118.1799999243,
return,2020-03-31,wholesale,760714.76,
sale,2020-03-31,wholesale,4418487.539999998,
return,2020-04-01,retail_medical,574.07,
sale,2020-04-01,retail_medical,52502.03999999999,
return,2020-04-01,retail_recreational,-5448.740000000002,
sale,2020-04-01,retail_recreational,3441493.9499999504,
return,2020-04-01,wholesale,669322.7400000001,
sale,2020-04-01,wholesale,3711614.869999996,
return,2020-04-02,retail_medical,6.3700000000000045,
sale,2020-04-02,retail_medical,68945.85,
return,2020-04-02,retail_recreational,-7669.710000000002,
sale,2020-04-02,retail_recreational,4757554.869999933,
return,2020-04-02,wholesale,1046717.6399999998,
sale,2020-04-02,wholesale,4234571.92,
return,2020-04-03,retail_medical,-94.92000000000003,
sale,2020-04-03,retail_medical,49910.530000000006,
return,2020-04-03,retail_recreational,-26583.300000000003,
sale,2020-04-03,retail_recreational,3718954.129999884,
return,2020-04-03,wholesale,110597.13,
sale,2020-04-03,wholesale,773025.4600000002,
return,2020-04-04,retail_medical,-14.959999999999994,
sale,2020-04-04,retail_medical,36071.049999999996,
return,2020-04-04,retail_recreational,-6251.150000000001,
sale,2020-04-04,retail_recreational,3041408.9099999843,
return,2020-04-04,wholesale,79791.87,
sale,2020-04-04,wholesale,661762.3800000001,
return,2020-04-05,retail_medical,-58.67999999999999,
sale,2020-04-05,retail_medical,44462.66,
return,2020-04-05,retail_recreational,-6927.910000000003,
sale,2020-04-05,retail_recreational,3300750.209999979,
return,2020-04-05,wholesale,1235429.41,
sale,2020-04-05,wholesale,5201074.129999994,
sale,2020-04-06,retail_medical,43509.50000000001,
sale,2020-04-06,retail_recreational,3359052.3399999435,
return,2020-04-06,retail_medical,-66.31,
return,2020-04-06,retail_recreational,-6294.230000000001,
return,2020-04-06,wholesale,1174967.4000000001,
sale,2020-04-06,wholesale,4704421.049999998,
return,2020-04-07,retail_medical,51.33,
sale,2020-04-07,retail_medical,46619.87000000001,
return,2020-04-07,retail_recreational,-5592.650000000007,
sale,2020-04-07,retail_recreational,3514284.699999967,
return,2020-04-07,wholesale,921144.6700000003,
sale,2020-04-07,wholesale,5183921.090000003,
return,2020-04-08,retail_medical,-462.41,
sale,2020-04-08,retail_medical,49067.90000000002,
return,2020-04-08,retail_recreational,-6447.410000000005,
sale,2020-04-08,retail_recreational,3470494.609999952,
return,2020-04-08,wholesale,721305.98,
sale,2020-04-08,wholesale,4211788.700000001,
return,2020-04-09,retail_medical,-126.12,
sale,2020-04-09,retail_medical,58502.58999999999,
return,2020-04-09,retail_recreational,-7093.669999999999,
sale,2020-04-09,retail_recreational,4481964.409999947,
return,2020-04-09,wholesale,969054.71,
sale,2020-04-09,wholesale,4476316.029999999,
return,2020-04-10,retail_medical,105.8,
sale,2020-04-10,retail_medical,47473.33999999998,
return,2020-04-10,retail_recreational,-6309.240000000005,
sale,2020-04-10,retail_recreational,3817908.849999901,
return,2020-04-10,wholesale,269401.11999999994,
sale,2020-04-10,wholesale,1308192.5499999996,
return,2020-04-11,retail_medical,-158.44,
sale,2020-04-11,retail_medical,30983.49,
return,2020-04-11,retail_recreational,-5566.129999999997,
sale,2020-04-11,retail_recreational,2827936.609999908,
return,2020-04-11,wholesale,121790.65,
sale,2020-04-11,wholesale,495220.44000000006,
return,2020-04-12,retail_medical,-113.61999999999999,
sale,2020-04-12,retail_medical,45579.849999999984,
return,2020-04-12,retail_recreational,-7067.929999999998,
sale,2020-04-12,retail_recreational,3496929.5199999707,
return,2020-04-12,wholesale,1056083.3600000003,
sale,2020-04-12,wholesale,4906635.919999999,
sale,2020-04-13,retail_medical,50260.78000000001,
return,2020-04-13,retail_recreational,-6385.910000000005,
sale,2020-04-13,retail_recreational,3744658.969999894,
return,2020-04-13,retail_medical,13.919999999999998,
return,2020-04-13,wholesale,1701994.65,
sale,2020-04-13,wholesale,6351158.699999998,
return,2020-04-14,retail_medical,-102.51000000000002,
sale,2020-04-14,retail_medical,69899.07000000005,
return,2020-04-14,retail_recreational,-9199.140000000003,
sale,2020-04-14,retail_recreational,5469593.56999983,
return,2020-04-14,wholesale,882955.82,
sale,2020-04-14,wholesale,4857677.939999997,
return,2020-04-15,retail_medical,-38.809999999999995,
sale,2020-04-15,retail_medical,58276.73000000002,
return,2020-04-15,retail_recreational,-8064.229999999994,
sale,2020-04-15,retail_recreational,4403309.769999956,
return,2020-04-15,wholesale,1107302.8300000003,
sale,2020-04-15,wholesale,5379413.5299999975,
sale,2020-04-16,retail_medical,64555.86999999999,
return,2020-04-16,retail_recreational,-10639.51999999999,
sale,2020-04-16,retail_recreational,4954992.799999987,
return,2020-04-16,retail_medical,-26.060000000000002,
return,2020-04-16,wholesale,787864.0800000002,
sale,2020-04-16,wholesale,4245534.379999999,
return,2020-04-17,retail_medical,-111.13,
sale,2020-04-17,retail_medical,60786.880000000005,
return,2020-04-17,retail_recreational,-8345.970000000001,
sale,2020-04-17,retail_recreational,4393586.419999787,
return,2020-04-17,wholesale,74861.93999999999,
sale,2020-04-17,wholesale,624862.9100000001,
return,2020-04-18,retail_medical,-130.73999999999998,
sale,2020-04-18,retail_medical,42877.25999999997,
return,2020-04-18,retail_recreational,-7254.069999999997,
sale,2020-04-18,retail_recreational,3917568.9699998843,
return,2020-04-18,wholesale,61353.69,
sale,2020-04-18,wholesale,660099.2200000002,
sale,2020-04-19,retail_medical,105708.1499999999,
return,2020-04-19,retail_recreational,-12126.60999999999,
sale,2020-04-19,retail_recreational,7006396.70999948,
return,2020-04-19,wholesale,673944.1000000001,
sale,2020-04-19,wholesale,11825932.050000012,
return,2020-04-19,retail_medical,-37.18000000000001,
return,2020-04-20,retail_medical,-85.89999999999999,
sale,2020-04-20,retail_medical,37278.98999999999,
return,2020-04-20,retail_recreational,-7362.460000000001,
sale,2020-04-20,retail_recreational,3032383.8099999023,
return,2020-04-20,wholesale,699233.12,
sale,2020-04-20,wholesale,4269391.060000002,
return,2020-04-21,retail_medical,19.319999999999997,
sale,2020-04-21,retail_medical,49483.38,
return,2020-04-21,retail_recreational,-38404.29000000001,
sale,2020-04-21,retail_recreational,3842719.54999985,
return,2020-04-21,wholesale,637910.03,
sale,2020-04-21,wholesale,4602687.229999998,
return,2020-04-22,retail_medical,-108.05999999999997,
sale,2020-04-22,retail_medical,47207.03999999999,
return,2020-04-22,retail_recreational,-5632.920000000003,
sale,2020-04-22,retail_recreational,3752658.6599998386,
return,2020-04-22,wholesale,784479.5600000002,
sale,2020-04-22,wholesale,4292128.089999999,
return,2020-04-23,retail_medical,-163.87,
sale,2020-04-23,retail_medical,56889.340000000004,
return,2020-04-23,retail_recreational,-8967.55,
sale,2020-04-23,retail_recreational,4581398.049999847,
return,2020-04-23,wholesale,1335999.6299999997,
sale,2020-04-23,wholesale,5890804.619999995,
return,2020-04-24,retail_medical,-62.519999999999996,
sale,2020-04-24,retail_medical,52714.65999999995,
return,2020-04-24,retail_recreational,-7062.880000000005,
sale,2020-04-24,retail_recreational,4115612.589999811,
return,2020-04-24,wholesale,41156.47,
sale,2020-04-24,wholesale,628232.01,
sale,2020-04-25,retail_medical,39295.24999999999,
return,2020-04-25,retail_recreational,-5988.8600000000015,
sale,2020-04-25,retail_recreational,3444156.3299999065,
sale,2020-04-25,wholesale,466260.4,
return,2018-08-17,wholesale,1956.65,
return,2020-04-25,retail_medical,0.9600000000000009,
return,2020-04-25,wholesale,65998.35,
return,2020-04-26,retail_medical,-83.83,
sale,2020-04-26,retail_medical,51472.58999999998,
return,2020-04-26,retail_recreational,-8137.990000000004,
sale,2020-04-26,retail_recreational,3853394.6399998716,
return,2020-04-26,wholesale,821848.8800000001,
sale,2020-04-26,wholesale,4718605.660000003,
return,2020-04-27,retail_medical,22.970000000000013,
sale,2020-04-27,retail_medical,49972.50000000004,
return,2020-04-27,retail_recreational,-6687.330000000002,
sale,2020-04-27,retail_recreational,4021788.039999853,
return,2020-04-27,wholesale,838807.99,
sale,2020-04-27,wholesale,5289115.570000001,
sale,2020-04-28,retail_medical,61932.62999999998,
return,2020-04-28,retail_recreational,-15574.149999999998,
sale,2020-04-28,retail_recreational,4433704.199999964,
return,2020-04-28,wholesale,530285.4500000001,
sale,2020-04-28,wholesale,4475295.750000001,
return,2020-04-28,retail_medical,-58.93000000000001,
return,2020-04-29,retail_medical,-47.7,
sale,2020-04-29,retail_medical,3167032.259999966,
return,2020-04-29,retail_recreational,-8891.17,
sale,2020-04-29,retail_recreational,4569084.039999937,
return,2020-04-29,wholesale,782832.4500000001,
sale,2020-04-29,wholesale,4688614.560000001,
return,2020-04-30,retail_recreational,-13149.330000000004,
sale,2020-04-30,retail_recreational,5665263.429999896,
return,2020-04-30,retail_medical,-199.91,
sale,2020-04-30,retail_medical,81815.55000000002,
return,2020-04-30,wholesale,701688.3400000001,
sale,2020-04-30,wholesale,3761077.960000002,
sale,2020-05-01,retail_medical,64457.82999999999,
return,2020-05-01,retail_recreational,-8448.020000000004,
sale,2020-05-01,retail_recreational,4605602.299999918,
return,2020-05-01,retail_medical,57.41,
return,2020-05-01,wholesale,248539.78000000003,
sale,2020-05-01,wholesale,1172813.4800000004,
sale,2020-05-02,retail_medical,43749.109999999986,
return,2020-05-02,retail_recreational,-5780.179999999995,
sale,2020-05-02,retail_recreational,3881566.089999859,
return,2018-10-15,wholesale,1000.0,
return,2020-05-02,retail_medical,-58.86,
return,2020-05-02,wholesale,144410.2,
sale,2020-05-02,wholesale,680219.81,
sale,2020-05-03,retail_medical,970906.0800000092,
return,2020-05-03,retail_recreational,-8007.519999999998,
sale,2020-05-03,retail_recreational,3884842.6399999033,
return,2020-05-03,wholesale,850573.44,
sale,2020-05-03,wholesale,13843361.930000013,
return,2020-05-03,retail_medical,-29.330000000000013,
sale,2020-05-04,retail_medical,54912.20999999999,
return,2020-05-04,retail_recreational,-6216.719999999996,
sale,2020-05-04,retail_recreational,4098370.2899999428,
return,2020-05-04,wholesale,1340993.9400000002,
sale,2020-05-04,wholesale,5172455.27,
return,2020-05-04,retail_medical,29.200000000000003,
return,2020-05-05,retail_medical,-424.47999999999996,
sale,2020-05-05,retail_medical,56290.89999999997,
return,2020-05-05,retail_recreational,-7616.7400000000025,
sale,2020-05-05,retail_recreational,4128759.2499999846,
return,2020-05-05,wholesale,899673.6100000001,
sale,2020-05-05,wholesale,5382026.359999999,
sale,2020-05-06,retail_recreational,4146524.4699998363,
return,2020-05-06,retail_medical,-180.37,
sale,2020-05-06,retail_medical,56729.19999999988,
return,2020-05-06,retail_recreational,-8244.309999999998,
return,2020-05-06,wholesale,929481.31,
sale,2020-05-06,wholesale,4944201.9,
sale,2020-05-07,retail_medical,68054.04000000004,
return,2020-05-07,retail_recreational,-8165.410000000002,
sale,2020-05-07,retail_recreational,5109057.00999982,
return,2020-05-07,wholesale,895638.33,
sale,2020-05-07,wholesale,4806644.739999998,
return,2020-05-07,retail_medical,-295.61,
return,2020-05-08,retail_medical,-144.86,
sale,2020-05-08,retail_medical,55472.54,
return,2020-05-08,retail_recreational,-7005.130000000004,
sale,2020-05-08,retail_recreational,4433135.440000015,
return,2020-05-08,wholesale,122463.04000000001,
sale,2020-05-08,wholesale,680952.39,
return,2020-05-09,retail_medical,-16.819999999999993,
sale,2020-05-09,retail_medical,44701.68999999998,
return,2020-05-09,retail_recreational,-7274.130000000004,
sale,2020-05-09,retail_recreational,3752038.4099998055,
return,2020-05-09,wholesale,153323.98,
sale,2020-05-09,wholesale,971891.2699999991,
return,2020-05-10,retail_medical,-108.69,
sale,2020-05-10,retail_medical,54252.9,
return,2020-05-10,retail_recreational,-8135.66,
sale,2020-05-10,retail_recreational,3762335.7699999237,
return,2020-05-10,wholesale,741723.9400000001,
sale,2020-05-10,wholesale,4933985.660000004,
sale,2020-05-11,retail_medical,50518.140000000014,
return,2020-05-11,retail_recreational,-7862.950000000003,
sale,2020-05-11,retail_recreational,4186807.089999803,
return,2020-05-11,retail_medical,-17.859999999999992,
return,2020-05-11,wholesale,1796470.8699999992,
sale,2020-05-11,wholesale,6747769.099999997,
return,2020-05-12,retail_medical,0.9400000000000048,
sale,2020-05-12,retail_medical,60658.089999999924,
return,2020-05-12,retail_recreational,-8509.510000000002,
sale,2020-05-12,retail_recreational,4411421.24999985,
return,2020-05-12,wholesale,980241.2,
sale,2020-05-12,wholesale,5598742.360000007,
sale,2020-05-13,retail_medical,60085.98999999999,
return,2020-05-13,retail_recreational,-8140.469999999994,
sale,2020-05-13,retail_recreational,4269835.649999863,
sale,2020-05-14,retail_recreational,5331049.559999845,
return,2020-05-13,wholesale,1411341.5300000003,
sale,2020-05-13,wholesale,5438041.9,
return,2020-05-14,retail_medical,-85.80000000000001,
sale,2020-05-14,retail_medical,74534.15,
return,2020-05-14,retail_recreational,-9589.400000000003,
return,2020-05-14,wholesale,600828.93,
sale,2020-05-14,wholesale,3545644.3399999966,
return,2020-05-15,retail_medical,105.16999999999999,
sale,2020-05-15,retail_medical,58060.59999999998,
return,2020-05-15,retail_recreational,-7070.380000000001,
sale,2020-05-15,retail_recreational,4536006.659999884,
return,2020-05-15,wholesale,128463.26999999999,
sale,2020-05-15,wholesale,927696.7899999998,
return,2020-05-16,retail_recreational,-7008.5200000000095,
sale,2020-05-16,retail_recreational,3822203.7999998517,
return,2020-05-16,retail_medical,-95.97999999999999,
sale,2020-05-16,retail_medical,43313.150000000016,
return,2020-05-16,wholesale,183673.00999999998,
sale,2020-05-16,wholesale,838633.6400000002,
return,2020-05-17,retail_medical,-118.44999999999996,
sale,2020-05-17,retail_medical,55921.08999999998,
return,2020-05-17,retail_recreational,-6237.750000000005,
sale,2020-05-17,retail_recreational,3777604.549999876,
return,2020-05-17,wholesale,940509.3900000005,
sale,2020-05-17,wholesale,5413291.949999996,
return,2020-05-18,retail_medical,-93.88,
sale,2020-05-18,retail_medical,50414.70999999997,
return,2020-05-18,retail_recreational,-6922.189999999999,
sale,2020-05-18,retail_recreational,3898217.939999844,
return,2020-05-18,wholesale,839366.25,
sale,2020-05-18,wholesale,5873762.059999998,
sale,2020-05-19,retail_medical,58558.32000000001,
return,2020-05-19,retail_recreational,-8352.03000000001,
sale,2020-05-19,retail_recreational,4287560.049999807,
sale,2020-05-19,wholesale,5148015.549999993,
return,2020-05-19,retail_medical,-84.02,
return,2020-05-19,wholesale,807802.5400000003,
return,2020-05-20,retail_medical,-1366.71,
sale,2020-05-20,retail_medical,60439.4,
return,2020-05-20,retail_recreational,-7523.3200000000015,
sale,2020-05-20,retail_recreational,4426730.51999993,
